Loyalty#,First Name,Last Name,Customer Name,Country,Province or State,City,Latitude,Longitude,Postal code,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,EnrollmentDateOpening,CancellationDate,Customer Lifetime Value,EnrollmentType,Year,Month,YearMonthDate,NumFlights,NumFlightsWithCompanions,DistanceKM,PointsAccumulated,PointsRedeemed,DollarCostPointsRedeemed
896861,Marylin,Ottley,Marylin Ottley,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,College,Urban,0.0,Single,Aurora,2018-11-24,,7487.74,Standard,2020,6,2020-06-01,14,0,5319.0,531,0,0.0
896861,Marylin,Ottley,Marylin Ottley,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,College,Urban,0.0,Single,Aurora,2018-11-24,,7487.74,Standard,2019,1,2019-01-01,0,0,0.0,0,0,0.0
896861,Marylin,Ottley,Marylin Ottley,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,College,Urban,0.0,Single,Aurora,2018-11-24,,7487.74,Standard,2019,1,2019-01-01,0,0,0.0,0,0,0.0
896861,Marylin,Ottley,Marylin Ottley,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,College,Urban,0.0,Single,Aurora,2018-11-24,,7487.74,Standard,2019,2,2019-02-01,0,0,0.0,0,0,0.0
896861,Marylin,Ottley,Marylin Ottley,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,College,Urban,0.0,Single,Aurora,2018-11-24,,7487.74,Standard,2019,2,2019-02-01,0,0,0.0,0,0,0.0
896861,Marylin,Ottley,Marylin Ottley,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,College,Urban,0.0,Single,Aurora,2018-11-24,,7487.74,Standard,2019,3,2019-03-01,0,0,8354.7,835,0,0.0
896861,Marylin,Ottley,Marylin Ottley,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,College,Urban,0.0,Single,Aurora,2018-11-24,,7487.74,Standard,2019,3,2019-03-01,6,0,21430.8,2143,0,0.0
896861,Marylin,Ottley,Marylin Ottley,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,College,Urban,0.0,Single,Aurora,2018-11-24,,7487.74,Standard,2019,4,2019-04-01,0,0,0.0,0,0,0.0
896861,Marylin,Ottley,Marylin Ottley,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,College,Urban,0.0,Single,Aurora,2018-11-24,,7487.74,Standard,2019,4,2019-04-01,1,0,10636.2,1063,0,0.0
896861,Marylin,Ottley,Marylin Ottley,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,College,Urban,0.0,Single,Aurora,2018-11-24,,7487.74,Standard,2019,5,2019-05-01,9,0,17660.7,1766,0,0.0
896861,Marylin,Ottley,Marylin Ottley,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,College,Urban,0.0,Single,Aurora,2018-11-24,,7487.74,Standard,2019,5,2019-05-01,0,0,23560.2,2356,0,0.0
896861,Marylin,Ottley,Marylin Ottley,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,College,Urban,0.0,Single,Aurora,2018-11-24,,7487.74,Standard,2019,6,2019-06-01,18,9,22536.9,2253,0,0.0
896861,Marylin,Ottley,Marylin Ottley,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,College,Urban,0.0,Single,Aurora,2018-11-24,,7487.74,Standard,2019,6,2019-06-01,12,0,4787.1,478,0,0.0
896861,Marylin,Ottley,Marylin Ottley,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,College,Urban,0.0,Single,Aurora,2018-11-24,,7487.74,Standard,2019,7,2019-07-01,0,0,0.0,0,0,0.0
896861,Marylin,Ottley,Marylin Ottley,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,College,Urban,0.0,Single,Aurora,2018-11-24,,7487.74,Standard,2019,7,2019-07-01,2,2,8449.2,844,0,0.0
896861,Marylin,Ottley,Marylin Ottley,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,College,Urban,0.0,Single,Aurora,2018-11-24,,7487.74,Standard,2019,8,2019-08-01,14,4,376.2,37,0,0.0
896861,Marylin,Ottley,Marylin Ottley,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,College,Urban,0.0,Single,Aurora,2018-11-24,,7487.74,Standard,2019,8,2019-08-01,9,0,24386.4,2438,0,0.0
896861,Marylin,Ottley,Marylin Ottley,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,College,Urban,0.0,Single,Aurora,2018-11-24,,7487.74,Standard,2019,9,2019-09-01,0,0,0.0,0,0,0.0
896861,Marylin,Ottley,Marylin Ottley,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,College,Urban,0.0,Single,Aurora,2018-11-24,,7487.74,Standard,2019,9,2019-09-01,4,4,20397.6,2039,0,0.0
896861,Marylin,Ottley,Marylin Ottley,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,College,Urban,0.0,Single,Aurora,2018-11-24,,7487.74,Standard,2019,10,2019-10-01,0,0,0.0,0,0,0.0
896861,Marylin,Ottley,Marylin Ottley,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,College,Urban,0.0,Single,Aurora,2018-11-24,,7487.74,Standard,2019,10,2019-10-01,3,1,997.2,99,0,0.0
896861,Marylin,Ottley,Marylin Ottley,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,College,Urban,0.0,Single,Aurora,2018-11-24,,7487.74,Standard,2019,11,2019-11-01,9,6,16591.5,1659,0,0.0
896861,Marylin,Ottley,Marylin Ottley,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,College,Urban,0.0,Single,Aurora,2018-11-24,,7487.74,Standard,2019,11,2019-11-01,11,0,15368.4,1536,0,0.0
896861,Marylin,Ottley,Marylin Ottley,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,College,Urban,0.0,Single,Aurora,2018-11-24,,7487.74,Standard,2019,12,2019-12-01,15,5,8503.2,850,0,0.0
896861,Marylin,Ottley,Marylin Ottley,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,College,Urban,0.0,Single,Aurora,2018-11-24,,7487.74,Standard,2019,12,2019-12-01,15,1,22435.2,2243,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2020,6,2020-06-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2020,5,2020-05-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2020,5,2020-05-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2020,4,2020-04-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2020,4,2020-04-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2020,3,2020-03-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2020,3,2020-03-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2020,2,2020-02-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2020,1,2020-01-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2020,2,2020-02-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2020,1,2020-01-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2021,11,2021-11-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2021,10,2021-10-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2021,9,2021-09-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2021,12,2021-12-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2021,6,2021-06-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2021,11,2021-11-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2021,5,2021-05-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2021,10,2021-10-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2021,5,2021-05-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2021,4,2021-04-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2021,12,2021-12-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2021,9,2021-09-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2021,8,2021-08-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2021,8,2021-08-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2021,7,2021-07-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2021,7,2021-07-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2021,6,2021-06-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2021,4,2021-04-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2021,3,2021-03-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2021,3,2021-03-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2021,2,2021-02-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2021,2,2021-02-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2021,1,2021-01-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2021,1,2021-01-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2020,12,2020-12-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2020,12,2020-12-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2020,11,2020-11-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2020,11,2020-11-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2020,10,2020-10-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2020,10,2020-10-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2020,9,2020-09-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2020,7,2020-07-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2020,8,2020-08-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2020,9,2020-09-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2020,7,2020-07-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2020,8,2020-08-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2020,6,2020-06-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2019,1,2019-01-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2019,1,2019-01-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2019,2,2019-02-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2019,2,2019-02-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2019,3,2019-03-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2019,3,2019-03-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2019,4,2019-04-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2019,4,2019-04-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2019,5,2019-05-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2019,5,2019-05-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2019,6,2019-06-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2019,6,2019-06-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2019,7,2019-07-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2019,7,2019-07-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2019,8,2019-08-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2019,8,2019-08-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2019,9,2019-09-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2019,9,2019-09-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2019,10,2019-10-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2019,10,2019-10-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2019,11,2019-11-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2019,11,2019-11-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2019,12,2019-12-01,0,0,0.0,0,0,0.0
407404,Alexandra,Beighley,Alexandra Beighley,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,96306.0,Divorced,Aurora,2020-06-11,,7519.13,Standard,2019,12,2019-12-01,0,0,0.0,0,0,0.0
876062,Levi,Scrudato,Levi Scrudato,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,male,Bachelor,Suburban,59847.0,Married,Aurora,2019-07-13,,7596.29,Standard,2020,5,2020-05-01,16,0,15207.0,1520,0,0.0
876062,Levi,Scrudato,Levi Scrudato,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,male,Bachelor,Suburban,59847.0,Married,Aurora,2019-07-13,,7596.29,Standard,2020,5,2020-05-01,0,0,0.0,0,0,0.0
876062,Levi,Scrudato,Levi Scrudato,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,male,Bachelor,Suburban,59847.0,Married,Aurora,2019-07-13,,7596.29,Standard,2020,3,2020-03-01,15,0,3812.0,381,0,0.0
876062,Levi,Scrudato,Levi Scrudato,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,male,Bachelor,Suburban,59847.0,Married,Aurora,2019-07-13,,7596.29,Standard,2020,4,2020-04-01,0,0,0.0,0,0,0.0
876062,Levi,Scrudato,Levi Scrudato,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,male,Bachelor,Suburban,59847.0,Married,Aurora,2019-07-13,,7596.29,Standard,2020,4,2020-04-01,7,0,962.0,96,0,0.0
876062,Levi,Scrudato,Levi Scrudato,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,male,Bachelor,Suburban,59847.0,Married,Aurora,2019-07-13,,7596.29,Standard,2020,3,2020-03-01,7,6,6455.0,645,0,0.0
876062,Levi,Scrudato,Levi Scrudato,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,male,Bachelor,Suburban,59847.0,Married,Aurora,2019-07-13,,7596.29,Standard,2020,2,2020-02-01,1,0,15394.0,1539,0,0.0
876062,Levi,Scrudato,Levi Scrudato,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,male,Bachelor,Suburban,59847.0,Married,Aurora,2019-07-13,,7596.29,Standard,2020,2,2020-02-01,0,0,0.0,0,0,0.0
876062,Levi,Scrudato,Levi Scrudato,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,male,Bachelor,Suburban,59847.0,Married,Aurora,2019-07-13,,7596.29,Standard,2020,1,2020-01-01,13,0,1039.0,103,0,0.0
876062,Levi,Scrudato,Levi Scrudato,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,male,Bachelor,Suburban,59847.0,Married,Aurora,2019-07-13,,7596.29,Standard,2020,1,2020-01-01,1,1,8583.0,858,0,0.0
876062,Levi,Scrudato,Levi Scrudato,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,male,Bachelor,Suburban,59847.0,Married,Aurora,2019-07-13,,7596.29,Standard,2021,10,2021-10-01,5,4,6385.0,638,3402,34.0
